ПІБ,Пільги,Бал з математики,Бал з англійської,Бал з української,Рейтинг
Ігор Катериниш,True,191,181,128,169.1
Оксана Олегіш,True,184,197,121,169.0
Ганна Романіш,False,196,165,137,169.0
Катерина Товтиш,False,187,149,165,169.0
Оксана Наталіїш,False,171,157,178,168.9
Андрій Дмитришенко,True,186,122,193,168.9
Дмитро Іванниш,True,198,183,116,168.89999999999998
Лідія Володимириш,False,164,180,164,168.8
Тетяна Олексіїш,True,188,194,118,168.8
Ірина Сергіїш,False,181,168,153,168.70000000000002
Оксана Ярославіш,True,169,137,200,168.70000000000002
Ілля Андріїш,True,190,152,157,168.7
Вікторія Ковтун,True,172,154,179,168.7
Сергій Ярославиш,False,181,136,185,168.7
Іван Романіш,False,193,141,164,168.7
Ірина Артеміш,False,163,150,195,168.7
Максим Петріш,True,183,185,133,168.6
Сергій Максиміш,True,196,148,152,168.4
Юлія Романіш,True,181,130,190,168.4
Віктор Загвойко,True,163,197,147,168.4
Андрій Ярославиш,True,195,180,121,168.3
Олександр Анатоліїш,True,200,103,191,168.2
Олександр Катериниш,False,186,119,193,168.0
Богдан Петріш,False,162,191,153,168.0
Юлія Загвойко,False,159,192,156,168.0
Ганна Ковтун,True,158,192,157,167.9
Дмитро Ілляш,False,146,183,182,167.9
Богдан Максиміш,True,177,192,131,167.7
Тарас Іванниш,True,179,190,130,167.60000000000002
Ярослава Артеміш,False,188,197,111,167.60000000000002
Роман Анатоліїш,False,155,185,167,167.6
Тетяна Алібіба,False,200,120,172,167.6
Ігор Максиміш,True,190,129,176,167.5
Андрій Дмитріш,True,172,137,192,167.5
Дмитро Катериниш,True,171,152,178,167.4
Катерина Романіш,False,168,196,138,167.4
Марія Ігоріш,False,177,199,123,167.4
Ніна Ілляш,True,194,138,161,167.3
Віктор Людмилиш,True,185,150,161,167.3
Наталія Анатоліїш,False,149,169,190,167.3
Ярослав Анатоліїш,True,188,148,159,167.29999999999998
Вікторія Маріїш,True,193,118,182,167.2
Лідія Анниш,False,187,134,174,167.2
Петро Олегіш,False,194,138,160,167.0
Ірина Софіїш,False,155,166,184,167.0
Артем Оксаниш,True,140,171,199,167.0
Ігор Оксаниш,True,151,176,179,166.9
Анастасія Ярославиш,False,181,126,189,166.9
Олександр Вікторіїш,True,187,155,152,166.9
Іванна Вікторіш,False,189,157,147,166.8
Тетяна Дмитришенко,False,194,184,113,166.70000000000002
Ганна Іриниш,True,182,172,141,166.7
Ігор Іриниш,True,180,160,155,166.5
Іванна Ігоріш,True,195,173,122,166.5
Лідія Лідіїш,True,152,176,176,166.39999999999998
Олег Оксаниш,False,173,148,176,166.39999999999998
Володимир Петріш,True,180,118,196,166.2
Петро Олениш,False,188,192,111,166.10000000000002
Роман Товтиш,False,194,176,119,166.1
Оксана Товтиш,True,140,183,184,166.1
Софія Сергіїш,False,197,149,142,166.1
Ігор Наталіїш,False,145,196,164,166.0
Роман Іваниш,False,166,141,191,166.0
Ілля Маріїш,True,191,130,168,165.8
Юлія Ярославіш,False,164,188,146,165.8
Роман Тетяниш,True,167,140,190,165.8
Лідія Максиміш,True,182,118,192,165.79999999999998
Олександр Олексіїш,False,198,187,101,165.60000000000002
Ольга Катериниш,True,180,149,163,165.6
Людмила Михайлиш,False,165,137,195,165.6
Марта Ігоріш,False,191,139,158,165.5
Олена Ковтун,False,194,108,185,165.5
Артем Вікторіш,False,179,191,122,165.5
Віктор Вікторіш,False,194,112,181,165.5
Ганна Дмитріш,False,164,139,194,165.5
Ілля Лідіїш,True,154,188,158,165.4
Віктор Тетяниш,True,143,167,193,165.20000000000002
Іван Богданіш,False,175,156,161,165.1
Лідія Іриниш,False,160,141,196,165.1
Людмила Катериниш,True,186,192,110,165.0
Марта Іванниш,True,195,161,129,165.0
Ніна Олениш,False,176,161,154,164.9
Павло Лідіїш,True,188,108,191,164.89999999999998
Ніна Дмитріш,False,170,179,144,164.89999999999998
Богдан Володимириш,False,181,165,143,164.8
Іванна Володимириш,False,169,124,200,164.8
Тарас Андріїш,False,148,170,182,164.8
Катерина Тетяниш,False,157,176,164,164.79999999999998
Тарас Ніниш,False,187,151,149,164.79999999999998
Олексій Максиміш,False,162,144,189,164.7
Вікторія Ярославиш,True,198,140,145,164.7
Лідія Неборачко,True,176,155,159,164.6
Ірина Оксаниш,False,151,158,189,164.5
Юлія Маріїш,True,169,132,191,164.5
Олег Наталіїш,False,196,132,155,164.5
Олена Олексіїш,True,171,125,195,164.4
Михайло Катериниш,True,153,188,156,164.39999999999998
Марія Людмилиш,False,152,150,195,164.3
Ярослав Іванниш,True,197,174,111,164.3
Петро Анатоліїш,False,149,170,179,164.29999999999998
Ілля Іваниш,False,149,180,169,164.29999999999998
Тарас Сергіїш,True,142,160,198,164.20000000000002
Віктор Михайлиш,True,160,160,174,164.2
Роман Дмитришенко,True,172,123,195,164.2
Тетяна Людмилиш,True,196,146,140,164.2
Павло Ігоріш,True,195,175,112,164.1
Іван Ярославиш,False,161,149,183,164.0
Катерина Іванниш,False,185,128,172,164.0
Павло Ілляш,False,196,116,169,163.9
Анатолій Богданіш,True,159,141,193,163.8
Юлія Товтиш,False,147,184,166,163.8
Володимир Олексіїш,False,149,186,161,163.7
Тетяна Неборачко,True,170,168,151,163.7
Марія Богданіш,False,144,155,198,163.5
Вікторія Олександріш,True,153,161,180,163.5
Оксана Дмитришенко,False,186,181,116,163.5
Анатолій Алібіба,True,180,181,124,163.5
Богдан Ігоріш,False,179,120,186,163.4
Павло Анниш,True,176,153,157,163.4
Ярослав Людмилиш,False,164,185,141,163.4
Андрій Анниш,False,151,165,178,163.3
Петро Наталіїш,True,157,186,149,163.29999999999998
Оксана Анниш,True,168,147,173,163.20000000000002
Максим Олександріш,False,183,160,140,163.2
Софія Олексіїш,False,197,165,116,163.10000000000002
Ігор Дмитріш,True,152,184,157,163.1
Ніна Ковтун,False,199,144,134,163.0
Ілля Дмитришенко,False,145,155,195,163.0
Олена Ілляш,False,199,143,135,163.0
Іванна Олександріш,True,145,199,151,163.0
Анастасія Тарасіш,True,192,155,132,162.9
Олена Олександріш,False,192,105,182,162.9
Олексій Андріїш,False,181,113,188,162.70000000000002
Наталія Олександріш,True,168,143,175,162.6
Сергій Іванниш,False,141,165,189,162.6
Тарас Ковтун,True,161,189,138,162.5
Юлія Людмилиш,False,176,182,125,162.5
Анатолій Іриниш,True,182,120,179,162.5
Марта Дмитріш,False,171,123,190,162.3
Марта Сергіїш,False,162,167,158,162.3
Анатолій Катериниш,False,168,161,156,162.3
Марія Сергіїш,True,141,154,199,162.29999999999998
Тарас Дмитришенко,True,147,176,169,162.29999999999998
Лідія Товтиш,False,197,155,123,162.20000000000002
Тарас Маріїш,True,173,179,131,162.2
Наталія Тетяниш,True,149,161,181,162.2
Оксана Катериниш,True,199,185,200,195.1
Іван Алібіба,True,196,199,177,191.2
Тетяна Анниш,True,197,181,191,190.40000000000003
Наталія Софіїш,True,192,181,197,190.2
Олександр Артеміш,True,186,196,186,189.0
Володимир Дмитріш,True,188,195,183,188.6
Оксана Загвойко,True,192,191,181,188.40000000000003
Ілля Романіш,True,191,194,177,187.7
Максим Анниш,True,186,184,192,187.2
Ганна Загвойко,True,192,173,191,186.0
Віктор Іванниш,True,196,199,157,185.2
Олена Вікторіїш,True,186,200,169,185.1
Ніна Людмилиш,True,200,168,182,185.0
Олексій Загвойко,True,169,198,192,184.6
Марта Ганниш,True,200,190,157,184.1
Ірина Ганниш,True,193,186,170,184.0
Сергій Наталіїш,True,186,200,165,183.9
Ніна Анниш,True,195,184,169,183.9
Андрій Іванниш,True,186,193,168,182.7
Анастасія Загвойко,True,195,195,153,182.4
Ігор Неборачко,True,193,174,176,182.2
Наталія Вікторіш,True,180,180,187,182.1
Петро Ковтун,True,171,187,192,182.1
Дмитро Ярославиш,True,187,166,188,181.0
Дмитро Наталіїш,True,170,187,189,180.8
Юлія Вікторіш,True,164,184,199,180.5
Тетяна Лідіїш,True,197,141,198,180.5
Артем Анатоліїш,True,181,172,188,180.4
Оксана Максиміш,True,198,145,192,180.3
Ігор Олександріш,True,196,151,188,180.1
Тетяна Товтиш,True,198,186,149,179.7
Вікторія Товтиш,True,170,184,187,179.29999999999998
Максим Катериниш,True,169,177,195,179.20000000000002
Олексій Олениш,True,200,160,170,179.0
Богдан Анниш,True,166,180,195,178.9
Анатолій Ніниш,False,135,192,191,168.89999999999998
Іванна Маріїш,True,130,197,192,168.7
Ілля Оксаниш,True,139,180,196,168.39999999999998
Іванна Катериниш,False,137,198,180,168.2
Іванна Максиміш,False,134,190,191,167.89999999999998
Анатолій Ганниш,True,133,184,192,166.0
Наталія Ніниш,True,133,177,195,164.8
Іванна Ганниш,True,132,200,173,164.70000000000002
Олег Іриниш,True,139,175,187,164.2
Іванна Іванниш,False,139,168,192,163.6
Іван Неборачко,True,133,190,177,163.3
Віктор Катериниш,True,123,190,190,163.2
Роман Ігоріш,True,124,187,190,162.7
Олексій Ганниш,True,134,200,163,162.5
Наталія Петріш,False,137,193,166,162.5
Павло Алібіба,False,185,128,166,162.2
Іванна Олениш,False,170,166,148,162.2
Сергій Оксаниш,True,121,184,195,162.1
Михайло Іванниш,False,178,161,142,162.1
Ніна Маріїш,True,163,179,144,162.1
Михайло Олексіїш,False,121,191,188,162.1
Анастасія Олегіш,False,151,157,182,162.1
Ярослава Іриниш,False,156,194,138,162.0
Анна Анниш,False,174,121,187,162.0
Павло Сергіїш,False,171,189,123,162.0
Ольга Іванниш,False,147,194,150,162.0
Ілля Ярославиш,True,120,183,197,162.0
Володимир Андріїш,True,156,172,160,162.0
Павло Ніниш,True,122,179,198,161.9
Тетяна Олегіш,False,161,185,140,161.9
Максим Ганниш,False,164,194,127,161.9
Ілля Ярославіш,True,164,173,148,161.9
Ярослав Артеміш,True,137,189,168,161.9
Олена Ніниш,False,152,174,163,161.9
Юлія Сергіїш,False,187,155,135,161.8
Анатолій Людмилиш,True,181,177,121,161.8
Тетяна Іриниш,True,132,197,166,161.7
Олексій Людмилиш,False,177,175,128,161.7
Павло Маріїш,False,186,160,131,161.7
Анатолій Вікторіш,True,195,118,161,161.7
Людмила Андріїш,False,125,182,190,161.6
